date,country,variable,value
01-01-1950,THA,tas,23.15
01-02-1950,THA,tas,25.43
01-03-1950,THA,tas,27.14
01-04-1950,THA,tas,28.78
01-05-1950,THA,tas,28.2
01-06-1950,THA,tas,27.49
01-07-1950,THA,tas,26.43
01-08-1950,THA,tas,26.54
01-09-1950,THA,tas,26.78
01-10-1950,THA,tas,26.56
01-11-1950,THA,tas,25.24
01-12-1950,THA,tas,23.4
01-01-1951,THA,tas,24.47
01-02-1951,THA,tas,25.56
01-03-1951,THA,tas,27.48
01-04-1951,THA,tas,28.83
01-05-1951,THA,tas,28.55
01-06-1951,THA,tas,28.72
01-07-1951,THA,tas,28.09
01-08-1951,THA,tas,27.25
01-09-1951,THA,tas,27.3
01-10-1951,THA,tas,25.1
01-11-1951,THA,tas,24.38
01-12-1951,THA,tas,23.04
01-01-1952,THA,tas,22.52
01-02-1952,THA,tas,25.54
01-03-1952,THA,tas,28.44
01-04-1952,THA,tas,29.64
01-05-1952,THA,tas,29.17
01-06-1952,THA,tas,27.48
01-07-1952,THA,tas,27.12
01-08-1952,THA,tas,27.33
01-09-1952,THA,tas,26.71
01-10-1952,THA,tas,24.84
01-11-1952,THA,tas,25.63
01-12-1952,THA,tas,23.59
01-01-1953,THA,tas,23.07
01-02-1953,THA,tas,26.26
01-03-1953,THA,tas,27.31
01-04-1953,THA,tas,29.07
01-05-1953,THA,tas,29.03
01-06-1953,THA,tas,27.88
01-07-1953,THA,tas,27.39
01-08-1953,THA,tas,27.09
01-09-1953,THA,tas,26.94
01-10-1953,THA,tas,26.25
01-11-1953,THA,tas,25.0
01-12-1953,THA,tas,23.93
01-01-1954,THA,tas,23.65
01-02-1954,THA,tas,25.41
01-03-1954,THA,tas,27.7
01-04-1954,THA,tas,29.83
01-05-1954,THA,tas,27.49
01-06-1954,THA,tas,27.58
01-07-1954,THA,tas,26.91
01-08-1954,THA,tas,26.38
01-09-1954,THA,tas,26.7
01-10-1954,THA,tas,26.41
01-11-1954,THA,tas,24.38
01-12-1954,THA,tas,23.87
01-01-1955,THA,tas,23.44
01-02-1955,THA,tas,26.1
01-03-1955,THA,tas,27.61
01-04-1955,THA,tas,28.86
01-05-1955,THA,tas,29.0
01-06-1955,THA,tas,28.04
01-07-1955,THA,tas,27.66
01-08-1955,THA,tas,27.38
01-09-1955,THA,tas,27.31
01-10-1955,THA,tas,24.63
01-11-1955,THA,tas,22.71
01-12-1955,THA,tas,22.84
01-01-1956,THA,tas,22.68
01-02-1956,THA,tas,24.6
01-03-1956,THA,tas,27.41
01-04-1956,THA,tas,28.52
01-05-1956,THA,tas,27.11
01-06-1956,THA,tas,26.63
01-07-1956,THA,tas,26.75
01-08-1956,THA,tas,26.53
01-09-1956,THA,tas,26.54
01-10-1956,THA,tas,24.96
01-11-1956,THA,tas,24.14
01-12-1956,THA,tas,22.45
01-01-1957,THA,tas,22.83
01-02-1957,THA,tas,25.84
01-03-1957,THA,tas,27.63
01-04-1957,THA,tas,29.73
01-05-1957,THA,tas,29.26
01-06-1957,THA,tas,28.36
01-07-1957,THA,tas,26.99
01-08-1957,THA,tas,26.28
01-09-1957,THA,tas,26.54
01-10-1957,THA,tas,25.49
01-11-1957,THA,tas,23.86
01-12-1957,THA,tas,23.52
01-01-1958,THA,tas,24.56
01-02-1958,THA,tas,26.27
01-03-1958,THA,tas,27.66
01-04-1958,THA,tas,29.33
01-05-1958,THA,tas,28.34
01-06-1958,THA,tas,27.5
01-07-1958,THA,tas,26.89
01-08-1958,THA,tas,26.83
01-09-1958,THA,tas,26.5
01-10-1958,THA,tas,26.01
01-11-1958,THA,tas,24.68
01-12-1958,THA,tas,22.39
01-01-1959,THA,tas,22.63
01-02-1959,THA,tas,25.9
01-03-1959,THA,tas,27.02
01-04-1959,THA,tas,29.22
01-05-1959,THA,tas,28.3
01-06-1959,THA,tas,27.1
01-07-1959,THA,tas,26.95
01-08-1959,THA,tas,26.84
01-09-1959,THA,tas,26.39
01-10-1959,THA,tas,26.59
01-11-1959,THA,tas,25.54
01-12-1959,THA,tas,22.48
01-01-1960,THA,tas,24.39
01-02-1960,THA,tas,25.89
01-03-1960,THA,tas,27.25
01-04-1960,THA,tas,28.53
01-05-1960,THA,tas,27.18
01-06-1960,THA,tas,27.42
01-07-1960,THA,tas,27.07
01-08-1960,THA,tas,27.07
01-09-1960,THA,tas,27.56
01-10-1960,THA,tas,26.76
01-11-1960,THA,tas,25.44
01-12-1960,THA,tas,23.8
01-01-1961,THA,tas,23.4
01-02-1961,THA,tas,26.68
01-03-1961,THA,tas,27.77
01-04-1961,THA,tas,28.81
01-05-1961,THA,tas,28.28
01-06-1961,THA,tas,27.26
01-07-1961,THA,tas,27.57
01-08-1961,THA,tas,27.12
01-09-1961,THA,tas,26.95
01-10-1961,THA,tas,26.79
01-11-1961,THA,tas,25.11
01-12-1961,THA,tas,23.61
01-01-1962,THA,tas,23.28
01-02-1962,THA,tas,25.58
01-03-1962,THA,tas,27.53
01-04-1962,THA,tas,28.37
01-05-1962,THA,tas,28.26
01-06-1962,THA,tas,27.81
01-07-1962,THA,tas,27.74
01-08-1962,THA,tas,27.35
01-09-1962,THA,tas,26.7
01-10-1962,THA,tas,26.3
01-11-1962,THA,tas,24.33
01-12-1962,THA,tas,23.17
01-01-1963,THA,tas,22.72
01-02-1963,THA,tas,24.75
01-03-1963,THA,tas,27.71
01-04-1963,THA,tas,28.82
01-05-1963,THA,tas,28.58
01-06-1963,THA,tas,26.66
01-07-1963,THA,tas,26.55
01-08-1963,THA,tas,26.15
01-09-1963,THA,tas,27.12
01-10-1963,THA,tas,24.92
01-11-1963,THA,tas,26.09
01-12-1963,THA,tas,23.26
01-01-1964,THA,tas,24.03
01-02-1964,THA,tas,26.5
01-03-1964,THA,tas,27.51
01-04-1964,THA,tas,29.58
01-05-1964,THA,tas,28.86
01-06-1964,THA,tas,27.6
01-07-1964,THA,tas,27.2
01-08-1964,THA,tas,26.97
01-09-1964,THA,tas,26.83
01-10-1964,THA,tas,25.56
01-11-1964,THA,tas,25.18
01-12-1964,THA,tas,23.77
01-01-1965,THA,tas,23.43
01-02-1965,THA,tas,24.32
01-03-1965,THA,tas,27.32
01-04-1965,THA,tas,28.25
01-05-1965,THA,tas,27.32
01-06-1965,THA,tas,26.92
01-07-1965,THA,tas,26.28
01-08-1965,THA,tas,26.78
01-09-1965,THA,tas,26.01
01-10-1965,THA,tas,26.25
01-11-1965,THA,tas,23.72
01-12-1965,THA,tas,23.13
01-01-1966,THA,tas,22.91
01-02-1966,THA,tas,24.21
01-03-1966,THA,tas,27.53
01-04-1966,THA,tas,27.6
01-05-1966,THA,tas,27.82
01-06-1966,THA,tas,27.18
01-07-1966,THA,tas,26.62
01-08-1966,THA,tas,26.07
01-09-1966,THA,tas,26.33
01-10-1966,THA,tas,26.02
01-11-1966,THA,tas,23.76
01-12-1966,THA,tas,22.83
01-01-1967,THA,tas,21.45
01-02-1967,THA,tas,25.78
01-03-1967,THA,tas,27.47
01-04-1967,THA,tas,29.35
01-05-1967,THA,tas,28.15
01-06-1967,THA,tas,27.04
01-07-1967,THA,tas,26.24
01-08-1967,THA,tas,26.37
01-09-1967,THA,tas,25.92
01-10-1967,THA,tas,24.84
01-11-1967,THA,tas,25.04
01-12-1967,THA,tas,24.45
01-01-1968,THA,tas,24.29
01-02-1968,THA,tas,25.1
01-03-1968,THA,tas,27.35
01-04-1968,THA,tas,28.71
01-05-1968,THA,tas,28.25
01-06-1968,THA,tas,28.34
01-07-1968,THA,tas,27.35
01-08-1968,THA,tas,26.96
01-09-1968,THA,tas,27.04
01-10-1968,THA,tas,26.65
01-11-1968,THA,tas,25.26
01-12-1968,THA,tas,23.93
01-01-1969,THA,tas,24.98
01-02-1969,THA,tas,26.09
01-03-1969,THA,tas,26.91
01-04-1969,THA,tas,28.48
01-05-1969,THA,tas,28.26
01-06-1969,THA,tas,27.56
01-07-1969,THA,tas,27.67
01-08-1969,THA,tas,26.8
01-09-1969,THA,tas,26.43
01-10-1969,THA,tas,24.91
01-11-1969,THA,tas,23.86
01-12-1969,THA,tas,23.43
01-01-1970,THA,tas,23.25
01-02-1970,THA,tas,25.08
01-03-1970,THA,tas,26.48
01-04-1970,THA,tas,29.0
01-05-1970,THA,tas,27.27
01-06-1970,THA,tas,27.5
01-07-1970,THA,tas,27.14
01-08-1970,THA,tas,26.65
01-09-1970,THA,tas,26.1
01-10-1970,THA,tas,26.21
01-11-1970,THA,tas,25.07
01-12-1970,THA,tas,24.55
01-01-1971,THA,tas,23.27
01-02-1971,THA,tas,25.33
01-03-1971,THA,tas,27.2
01-04-1971,THA,tas,28.38
01-05-1971,THA,tas,28.21
01-06-1971,THA,tas,27.49
01-07-1971,THA,tas,26.77
01-08-1971,THA,tas,26.42
01-09-1971,THA,tas,25.96
01-10-1971,THA,tas,25.95
01-11-1971,THA,tas,25.09
01-12-1971,THA,tas,22.33
01-01-1972,THA,tas,23.25
01-02-1972,THA,tas,25.63
01-03-1972,THA,tas,27.39
01-04-1972,THA,tas,29.09
01-05-1972,THA,tas,28.34
01-06-1972,THA,tas,28.39
01-07-1972,THA,tas,26.86
01-08-1972,THA,tas,26.76
01-09-1972,THA,tas,26.57
01-10-1972,THA,tas,26.94
01-11-1972,THA,tas,25.62
01-12-1972,THA,tas,23.84
01-01-1973,THA,tas,23.65
01-02-1973,THA,tas,27.04
01-03-1973,THA,tas,28.65
01-04-1973,THA,tas,28.94
01-05-1973,THA,tas,29.11
01-06-1973,THA,tas,28.83
01-07-1973,THA,tas,27.76
01-08-1973,THA,tas,27.47
01-09-1973,THA,tas,27.1
01-10-1973,THA,tas,26.21
01-11-1973,THA,tas,24.44
01-12-1973,THA,tas,21.99
01-01-1974,THA,tas,22.36
01-02-1974,THA,tas,25.68
01-03-1974,THA,tas,27.86
01-04-1974,THA,tas,28.03
01-05-1974,THA,tas,28.41
01-06-1974,THA,tas,27.55
01-07-1974,THA,tas,27.62
01-08-1974,THA,tas,27.4
01-09-1974,THA,tas,26.65
01-10-1974,THA,tas,25.97
01-11-1974,THA,tas,24.09
01-12-1974,THA,tas,24.14
01-01-1975,THA,tas,23.62
01-02-1975,THA,tas,24.48
01-03-1975,THA,tas,27.52
01-04-1975,THA,tas,28.79
01-05-1975,THA,tas,27.65
01-06-1975,THA,tas,27.86
01-07-1975,THA,tas,27.01
01-08-1975,THA,tas,26.68
01-09-1975,THA,tas,26.78
01-10-1975,THA,tas,26.88
01-11-1975,THA,tas,24.66
01-12-1975,THA,tas,23.26
01-01-1976,THA,tas,23.41
01-02-1976,THA,tas,24.68
01-03-1976,THA,tas,27.26
01-04-1976,THA,tas,28.27
01-05-1976,THA,tas,27.82
01-06-1976,THA,tas,27.15
01-07-1976,THA,tas,27.03
01-08-1976,THA,tas,26.77
01-09-1976,THA,tas,26.51
01-10-1976,THA,tas,26.08
01-11-1976,THA,tas,25.18
01-12-1976,THA,tas,23.01
01-01-1977,THA,tas,22.14
01-02-1977,THA,tas,24.17
01-03-1977,THA,tas,27.58
01-04-1977,THA,tas,29.51
01-05-1977,THA,tas,29.27
01-06-1977,THA,tas,28.23
01-07-1977,THA,tas,27.4
01-08-1977,THA,tas,26.73
01-09-1977,THA,tas,26.82
01-10-1977,THA,tas,25.16
01-11-1977,THA,tas,24.53
01-12-1977,THA,tas,21.57
01-01-1978,THA,tas,22.85
01-02-1978,THA,tas,24.29
01-03-1978,THA,tas,27.47
01-04-1978,THA,tas,27.52
01-05-1978,THA,tas,27.52
01-06-1978,THA,tas,27.79
01-07-1978,THA,tas,26.55
01-08-1978,THA,tas,26.77
01-09-1978,THA,tas,26.38
01-10-1978,THA,tas,25.96
01-11-1978,THA,tas,25.32
01-12-1978,THA,tas,22.14
01-01-1979,THA,tas,23.11
01-02-1979,THA,tas,25.97
01-03-1979,THA,tas,27.8
01-04-1979,THA,tas,29.61
01-05-1979,THA,tas,28.36
01-06-1979,THA,tas,28.37
01-07-1979,THA,tas,27.23
01-08-1979,THA,tas,27.18
01-09-1979,THA,tas,27.09
01-10-1979,THA,tas,26.14
01-11-1979,THA,tas,24.19
01-12-1979,THA,tas,21.91
01-01-1980,THA,tas,23.79
01-02-1980,THA,tas,24.78
01-03-1980,THA,tas,27.91
01-04-1980,THA,tas,28.44
01-05-1980,THA,tas,28.51
01-06-1980,THA,tas,27.46
01-07-1980,THA,tas,27.44
01-08-1980,THA,tas,26.87
01-09-1980,THA,tas,26.8
01-10-1980,THA,tas,26.97
01-11-1980,THA,tas,24.88
01-12-1980,THA,tas,22.59
01-01-1981,THA,tas,22.61
01-02-1981,THA,tas,24.56
01-03-1981,THA,tas,27.07
01-04-1981,THA,tas,29.4
01-05-1981,THA,tas,28.97
01-06-1981,THA,tas,27.44
01-07-1981,THA,tas,26.99
01-08-1981,THA,tas,27.15
01-09-1981,THA,tas,27.06
01-10-1981,THA,tas,26.2
01-11-1981,THA,tas,25.65
01-12-1981,THA,tas,22.29
01-01-1982,THA,tas,23.59
01-02-1982,THA,tas,25.58
01-03-1982,THA,tas,27.61
01-04-1982,THA,tas,29.63
01-05-1982,THA,tas,28.6
01-06-1982,THA,tas,27.6
01-07-1982,THA,tas,27.21
01-08-1982,THA,tas,26.64
01-09-1982,THA,tas,26.74
01-10-1982,THA,tas,25.36
01-11-1982,THA,tas,25.66
01-12-1982,THA,tas,20.92
01-01-1983,THA,tas,21.65
01-02-1983,THA,tas,25.86
01-03-1983,THA,tas,27.71
01-04-1983,THA,tas,29.59
01-05-1983,THA,tas,28.36
01-06-1983,THA,tas,27.87
01-07-1983,THA,tas,27.05
01-08-1983,THA,tas,26.87
01-09-1983,THA,tas,26.79
01-10-1983,THA,tas,26.42
01-11-1983,THA,tas,25.45
01-12-1983,THA,tas,24.6
01-01-1984,THA,tas,23.58
01-02-1984,THA,tas,26.34
01-03-1984,THA,tas,27.97
01-04-1984,THA,tas,29.2
01-05-1984,THA,tas,27.99
01-06-1984,THA,tas,28.13
01-07-1984,THA,tas,27.76
01-08-1984,THA,tas,27.38
01-09-1984,THA,tas,26.5
01-10-1984,THA,tas,26.28
01-11-1984,THA,tas,22.53
01-12-1984,THA,tas,23.25
01-01-1985,THA,tas,23.11
01-02-1985,THA,tas,26.11
01-03-1985,THA,tas,27.03
01-04-1985,THA,tas,28.84
01-05-1985,THA,tas,27.91
01-06-1985,THA,tas,28.83
01-07-1985,THA,tas,27.61
01-08-1985,THA,tas,27.29
01-09-1985,THA,tas,26.69
01-10-1985,THA,tas,27.61
01-11-1985,THA,tas,26.63
01-12-1985,THA,tas,24.14
01-01-1986,THA,tas,24.44
01-02-1986,THA,tas,25.08
01-03-1986,THA,tas,28.0
01-04-1986,THA,tas,29.9
01-05-1986,THA,tas,29.2
01-06-1986,THA,tas,28.58
01-07-1986,THA,tas,28.45
01-08-1986,THA,tas,27.57
01-09-1986,THA,tas,27.32
01-10-1986,THA,tas,26.1
01-11-1986,THA,tas,24.21
01-12-1986,THA,tas,22.88
01-01-1987,THA,tas,23.37
01-02-1987,THA,tas,24.32
01-03-1987,THA,tas,27.55
01-04-1987,THA,tas,28.19
01-05-1987,THA,tas,28.01
01-06-1987,THA,tas,26.81
01-07-1987,THA,tas,26.67
01-08-1987,THA,tas,26.33
01-09-1987,THA,tas,26.85
01-10-1987,THA,tas,26.62
01-11-1987,THA,tas,24.53
01-12-1987,THA,tas,22.67
01-01-1988,THA,tas,22.4
01-02-1988,THA,tas,24.88
01-03-1988,THA,tas,27.86
01-04-1988,THA,tas,28.91
01-05-1988,THA,tas,28.11
01-06-1988,THA,tas,27.31
01-07-1988,THA,tas,26.77
01-08-1988,THA,tas,26.84
01-09-1988,THA,tas,26.84
01-10-1988,THA,tas,26.54
01-11-1988,THA,tas,23.51
01-12-1988,THA,tas,23.72
01-01-1989,THA,tas,23.6
01-02-1989,THA,tas,25.76
01-03-1989,THA,tas,28.44
01-04-1989,THA,tas,29.26
01-05-1989,THA,tas,28.99
01-06-1989,THA,tas,28.41
01-07-1989,THA,tas,27.7
01-08-1989,THA,tas,27.28
01-09-1989,THA,tas,27.09
01-10-1989,THA,tas,27.07
01-11-1989,THA,tas,24.19
01-12-1989,THA,tas,23.51
01-01-1990,THA,tas,23.97
01-02-1990,THA,tas,25.56
01-03-1990,THA,tas,28.27
01-04-1990,THA,tas,29.98
01-05-1990,THA,tas,29.22
01-06-1990,THA,tas,28.53
01-07-1990,THA,tas,27.85
01-08-1990,THA,tas,27.14
01-09-1990,THA,tas,27.32
01-10-1990,THA,tas,26.47
01-11-1990,THA,tas,25.26
01-12-1990,THA,tas,24.71
01-01-1991,THA,tas,24.44
01-02-1991,THA,tas,26.2
01-03-1991,THA,tas,28.41
01-04-1991,THA,tas,30.02
01-05-1991,THA,tas,29.45
01-06-1991,THA,tas,27.87
01-07-1991,THA,tas,27.87
01-08-1991,THA,tas,27.59
01-09-1991,THA,tas,26.69
01-10-1991,THA,tas,25.77
01-11-1991,THA,tas,24.62
01-12-1991,THA,tas,24.43
01-01-1992,THA,tas,23.16
01-02-1992,THA,tas,25.89
01-03-1992,THA,tas,26.6
01-04-1992,THA,tas,27.16
01-05-1992,THA,tas,27.51
01-06-1992,THA,tas,26.97
01-07-1992,THA,tas,26.79
01-08-1992,THA,tas,26.32
01-09-1992,THA,tas,26.35
01-10-1992,THA,tas,26.15
01-11-1992,THA,tas,24.44
01-12-1992,THA,tas,22.89
01-01-1993,THA,tas,23.31
01-02-1993,THA,tas,24.94
01-03-1993,THA,tas,26.83
01-04-1993,THA,tas,29.41
01-05-1993,THA,tas,28.41
01-06-1993,THA,tas,27.96
01-07-1993,THA,tas,27.68
01-08-1993,THA,tas,27.35
01-09-1993,THA,tas,26.43
01-10-1993,THA,tas,26.61
01-11-1993,THA,tas,25.05
01-12-1993,THA,tas,23.56
01-01-1994,THA,tas,23.17
01-02-1994,THA,tas,25.69
01-03-1994,THA,tas,27.99
01-04-1994,THA,tas,30.01
01-05-1994,THA,tas,30.03
01-06-1994,THA,tas,29.03
01-07-1994,THA,tas,28.1
01-08-1994,THA,tas,27.5
01-09-1994,THA,tas,27.47
01-10-1994,THA,tas,25.97
01-11-1994,THA,tas,23.58
01-12-1994,THA,tas,22.71
01-01-1995,THA,tas,24.18
01-02-1995,THA,tas,26.35
01-03-1995,THA,tas,28.24
01-04-1995,THA,tas,29.63
01-05-1995,THA,tas,28.55
01-06-1995,THA,tas,27.39
01-07-1995,THA,tas,26.9
01-08-1995,THA,tas,26.89
01-09-1995,THA,tas,26.58
01-10-1995,THA,tas,26.71
01-11-1995,THA,tas,24.85
01-12-1995,THA,tas,22.48
01-01-1996,THA,tas,23.56
01-02-1996,THA,tas,25.18
01-03-1996,THA,tas,27.33
01-04-1996,THA,tas,28.92
01-05-1996,THA,tas,28.03
01-06-1996,THA,tas,27.63
01-07-1996,THA,tas,27.48
01-08-1996,THA,tas,27.17
01-09-1996,THA,tas,27.03
01-10-1996,THA,tas,26.38
01-11-1996,THA,tas,23.97
01-12-1996,THA,tas,24.42
01-01-1997,THA,tas,25.16
01-02-1997,THA,tas,25.47
01-03-1997,THA,tas,28.0
01-04-1997,THA,tas,29.42
01-05-1997,THA,tas,27.82
01-06-1997,THA,tas,26.97
01-07-1997,THA,tas,26.88
01-08-1997,THA,tas,27.54
01-09-1997,THA,tas,26.92
01-10-1997,THA,tas,25.26
01-11-1997,THA,tas,24.79
01-12-1997,THA,tas,23.65
01-01-1998,THA,tas,23.81
01-02-1998,THA,tas,26.02
01-03-1998,THA,tas,28.14
01-04-1998,THA,tas,30.03
01-05-1998,THA,tas,28.67
01-06-1998,THA,tas,27.69
01-07-1998,THA,tas,27.35
01-08-1998,THA,tas,27.72
01-09-1998,THA,tas,27.09
01-10-1998,THA,tas,25.52
01-11-1998,THA,tas,24.9
01-12-1998,THA,tas,22.24
01-01-1999,THA,tas,22.42
01-02-1999,THA,tas,24.91
01-03-1999,THA,tas,27.27
01-04-1999,THA,tas,28.15
01-05-1999,THA,tas,28.4
01-06-1999,THA,tas,27.94
01-07-1999,THA,tas,27.69
01-08-1999,THA,tas,27.58
01-09-1999,THA,tas,27.44
01-10-1999,THA,tas,27.3
01-11-1999,THA,tas,26.28
01-12-1999,THA,tas,22.92
01-01-2000,THA,tas,24.49
01-02-2000,THA,tas,23.53
01-03-2000,THA,tas,28.02
01-04-2000,THA,tas,28.67
01-05-2000,THA,tas,29.22
01-06-2000,THA,tas,28.29
01-07-2000,THA,tas,27.65
01-08-2000,THA,tas,27.34
01-09-2000,THA,tas,27.18
01-10-2000,THA,tas,26.87
01-11-2000,THA,tas,25.88
01-12-2000,THA,tas,22.45
01-01-2001,THA,tas,23.09
01-02-2001,THA,tas,26.01
01-03-2001,THA,tas,27.02
01-04-2001,THA,tas,28.23
01-05-2001,THA,tas,29.49
01-06-2001,THA,tas,27.89
01-07-2001,THA,tas,28.25
01-08-2001,THA,tas,27.7
01-09-2001,THA,tas,27.12
01-10-2001,THA,tas,25.55
01-11-2001,THA,tas,24.33
01-12-2001,THA,tas,23.92
01-01-2002,THA,tas,22.43
01-02-2002,THA,tas,26.32
01-03-2002,THA,tas,27.66
01-04-2002,THA,tas,29.48
01-05-2002,THA,tas,28.04
01-06-2002,THA,tas,27.68
01-07-2002,THA,tas,27.36
01-08-2002,THA,tas,27.21
01-09-2002,THA,tas,26.91
01-10-2002,THA,tas,26.22
01-11-2002,THA,tas,25.34
01-12-2002,THA,tas,23.35
01-01-2003,THA,tas,24.59
01-02-2003,THA,tas,25.98
01-03-2003,THA,tas,28.0
01-04-2003,THA,tas,30.13
01-05-2003,THA,tas,28.53
01-06-2003,THA,tas,28.19
01-07-2003,THA,tas,27.97
01-08-2003,THA,tas,27.96
01-09-2003,THA,tas,27.39
01-10-2003,THA,tas,26.81
01-11-2003,THA,tas,24.69
01-12-2003,THA,tas,24.53
01-01-2004,THA,tas,23.72
01-02-2004,THA,tas,26.37
01-03-2004,THA,tas,28.31
01-04-2004,THA,tas,28.65
01-05-2004,THA,tas,28.61
01-06-2004,THA,tas,28.21
01-07-2004,THA,tas,27.46
01-08-2004,THA,tas,27.69
01-09-2004,THA,tas,27.46
01-10-2004,THA,tas,27.36
01-11-2004,THA,tas,25.64
01-12-2004,THA,tas,23.98
01-01-2005,THA,tas,23.53
01-02-2005,THA,tas,25.23
01-03-2005,THA,tas,27.64
01-04-2005,THA,tas,29.57
01-05-2005,THA,tas,28.32
01-06-2005,THA,tas,28.27
01-07-2005,THA,tas,27.81
01-08-2005,THA,tas,27.41
01-09-2005,THA,tas,27.44
01-10-2005,THA,tas,26.82
01-11-2005,THA,tas,26.82
01-12-2005,THA,tas,24.51
01-01-2006,THA,tas,23.24
01-02-2006,THA,tas,26.26
01-03-2006,THA,tas,28.57
01-04-2006,THA,tas,30.73
01-05-2006,THA,tas,29.45
01-06-2006,THA,tas,28.69
01-07-2006,THA,tas,28.08
01-08-2006,THA,tas,28.07
01-09-2006,THA,tas,27.34
01-10-2006,THA,tas,26.19
01-11-2006,THA,tas,24.68
01-12-2006,THA,tas,23.38
01-01-2007,THA,tas,22.58
01-02-2007,THA,tas,24.66
01-03-2007,THA,tas,26.15
01-04-2007,THA,tas,28.31
01-05-2007,THA,tas,28.53
01-06-2007,THA,tas,27.61
01-07-2007,THA,tas,27.18
01-08-2007,THA,tas,27.19
01-09-2007,THA,tas,26.97
01-10-2007,THA,tas,27.32
01-11-2007,THA,tas,25.45
01-12-2007,THA,tas,22.52
01-01-2008,THA,tas,22.51
01-02-2008,THA,tas,24.65
01-03-2008,THA,tas,28.02
01-04-2008,THA,tas,28.71
01-05-2008,THA,tas,29.38
01-06-2008,THA,tas,27.89
01-07-2008,THA,tas,27.45
01-08-2008,THA,tas,26.99
01-09-2008,THA,tas,26.62
01-10-2008,THA,tas,26.73
01-11-2008,THA,tas,25.06
01-12-2008,THA,tas,22.12
01-01-2009,THA,tas,23.21
01-02-2009,THA,tas,25.86
01-03-2009,THA,tas,27.44
01-04-2009,THA,tas,29.33
01-05-2009,THA,tas,29.49
01-06-2009,THA,tas,28.16
01-07-2009,THA,tas,27.55
01-08-2009,THA,tas,27.43
01-09-2009,THA,tas,27.13
01-10-2009,THA,tas,26.95
01-11-2009,THA,tas,24.92
01-12-2009,THA,tas,24.74
01-01-2010,THA,tas,24.82
01-02-2010,THA,tas,26.64
01-03-2010,THA,tas,27.77
01-04-2010,THA,tas,29.57
01-05-2010,THA,tas,29.77
01-06-2010,THA,tas,28.55
01-07-2010,THA,tas,28.32
01-08-2010,THA,tas,28.14
01-09-2010,THA,tas,27.61
01-10-2010,THA,tas,26.83
01-11-2010,THA,tas,24.33
01-12-2010,THA,tas,22.36
01-01-2011,THA,tas,23.97
01-02-2011,THA,tas,25.37
01-03-2011,THA,tas,28.15
01-04-2011,THA,tas,28.45
01-05-2011,THA,tas,29.46
01-06-2011,THA,tas,28.62
01-07-2011,THA,tas,27.96
01-08-2011,THA,tas,27.88
01-09-2011,THA,tas,27.39
01-10-2011,THA,tas,27.41
01-11-2011,THA,tas,26.05
01-12-2011,THA,tas,24.77
01-01-2012,THA,tas,24.66
01-02-2012,THA,tas,26.53
01-03-2012,THA,tas,29.46
01-04-2012,THA,tas,29.85
01-05-2012,THA,tas,30.36
01-06-2012,THA,tas,29.24
01-07-2012,THA,tas,28.71
01-08-2012,THA,tas,28.43
01-09-2012,THA,tas,27.5
01-10-2012,THA,tas,26.96
01-11-2012,THA,tas,25.52
01-12-2012,THA,tas,23.65
01-01-2013,THA,tas,23.21
01-02-2013,THA,tas,25.36
01-03-2013,THA,tas,27.28
01-04-2013,THA,tas,28.78
01-05-2013,THA,tas,29.0
01-06-2013,THA,tas,27.28
01-07-2013,THA,tas,27.22
01-08-2013,THA,tas,27.85
01-09-2013,THA,tas,27.37
01-10-2013,THA,tas,26.02
01-11-2013,THA,tas,24.84
01-12-2013,THA,tas,24.8
01-01-2014,THA,tas,24.62
01-02-2014,THA,tas,25.73
01-03-2014,THA,tas,27.92
01-04-2014,THA,tas,29.29
01-05-2014,THA,tas,30.04
01-06-2014,THA,tas,28.48
01-07-2014,THA,tas,28.0
01-08-2014,THA,tas,27.51
01-09-2014,THA,tas,27.53
01-10-2014,THA,tas,27.22
01-11-2014,THA,tas,25.21
01-12-2014,THA,tas,22.41
01-01-2015,THA,tas,22.84
01-02-2015,THA,tas,25.84
01-03-2015,THA,tas,27.86
01-04-2015,THA,tas,31.08
01-05-2015,THA,tas,29.03
01-06-2015,THA,tas,29.22
01-07-2015,THA,tas,28.05
01-08-2015,THA,tas,28.0
01-09-2015,THA,tas,27.51
01-10-2015,THA,tas,27.27
01-11-2015,THA,tas,26.32
01-12-2015,THA,tas,23.83
01-01-2016,THA,tas,24.89
01-02-2016,THA,tas,27.04
01-03-2016,THA,tas,29.42
01-04-2016,THA,tas,31.07
01-05-2016,THA,tas,29.94
01-06-2016,THA,tas,29.41
01-07-2016,THA,tas,28.6
01-08-2016,THA,tas,28.21
01-09-2016,THA,tas,27.53
01-10-2016,THA,tas,25.92
01-11-2016,THA,tas,25.49
01-12-2016,THA,tas,23.09
01-01-2017,THA,tas,25.03
01-02-2017,THA,tas,26.43
01-03-2017,THA,tas,27.55
01-04-2017,THA,tas,30.13
01-05-2017,THA,tas,29.36
01-06-2017,THA,tas,28.49
01-07-2017,THA,tas,28.16
01-08-2017,THA,tas,27.71
01-09-2017,THA,tas,27.29
01-10-2017,THA,tas,26.35
01-11-2017,THA,tas,26.55
01-12-2017,THA,tas,24.77
01-01-2018,THA,tas,24.9
01-02-2018,THA,tas,26.21
01-03-2018,THA,tas,28.7
01-04-2018,THA,tas,29.61
01-05-2018,THA,tas,28.52
01-06-2018,THA,tas,28.24
01-07-2018,THA,tas,27.88
